IncidentNumber	AgencyNumber	FromDate	DrugType	Address1	Address2	City	ZIP	LocationType1	LocationType2	SuspectNumber	Race	Age	Sex	TypeofCriminalActivity	OhioRevisedCode
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	28.0	"F"	"P"	"292514C1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	31.0	"M"	""	"291711A1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	31.0	"M"	""	"291927A1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	31.0	"M"	"P"	"292511C1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	31.0	"M"	"P"	"292512"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	31.0	"M"	"P"	"292514C1"
"19-04119--02"	"OH0400100"	43740.6256944444	1.0	"WALMART"	"100 WALMART DR"	"JACKSON"	45640.0	39.0	0.0	1.0	"W"	32.0	"F"	"U"	"292511C1"
"19-04119--02"	"OH0400100"	43740.6256944444	1.0	"WALMART"	"100 WALMART DR"	"JACKSON"	45640.0	39.0	0.0	1.0	"W"	32.0	"F"	"U"	"292511C6"
"40090-----13"	"OH0400400"	41383.9256944444	6.0	""	"199 N. JACKSON ST."	"OAK HILL"	45656.0	29.0	0.0	1.0	"U"	25.0	"F"	"P"	"292511C1"
"CTF14-----19"	"OH0400000"	43525.0	1.0	""	""	""		29.0	0.0	1.0	"W"	25.0	"M"	"D"	"292503C1"
"CTF22-----19"	"OH0400000"	43696.0	1.0	""	""	""		77.0	0.0	1.0	"W"	30.0	"M"	"D"	"292503"
"CTF22-----19"	"OH0400000"	43696.0	1.0	""	""	""		77.0	0.0	2.0	"W"	32.0	"F"	"D"	"292503"
"CTF22-----19"	"OH0400000"	43696.0	1.0	""	""	""		77.0	0.0	3.0	"B"	27.0	"M"	"D"	"292503"
